terminal_id,reference_pid,reference_name,center_distance_m,predicted_area_m2,reference_area_m2,area_ratio_predicted_to_reference,intersection_area_m2,iou,predicted_area_precision,reference_area_recall
48,"1,418",芜湖海螺码头,187.65975140894008,1782252.4824003396,670097.8874425668,2.6596897495115503,635384.8071793957,0.34969556949003355,0.35650661926623256,0.9481970008954157
49,"1,750",海阳港货码头,1437.1918393317037,973924.545971785,6708348.136346079,0.14518097841330352,776823.3559656665,0.11249425189483264,0.797621704041302,0.11579949939640262
50,"1,932",防城码头,1339.58943399735,2125373.6437210045,1000354.6484088544,2.1246201505651867,527663.9166464903,0.20309886145462377,0.24826877768310004,0.5274768478217029
51,"1,318",揭阳宏东码头,51.5104262084812,2164964.9818442836,212875.1291559946,10.17011705607845,212875.12915599457,0.09832728517144475,0.09832728517144475,0.9999999999999999
52,"1,518",沙市码头,295.57662325009136,3081356.1940650055,958490.0118648015,3.2148026123611206,958490.0118648016,0.31106108852684655,0.31106108852684655,1.0000000000000002
53,"1,451",防城渔澫第五区,324.79748231552264,1869817.2727021796,923845.454612632,2.02395028667018,882723.6813556642,0.46193188800148427,0.47209087981093995,0.9554884715277294
54,"1,672",东国钢铁码头,476.5277753740444,4072048.7439365876,877531.7369028823,4.640343559890241,818962.6382605728,0.19826637792986052,0.20111808324495983,0.9332570023632188
55,"1,955",鲅鱼圈煤码头,877.9911002395907,4584045.12515396,4909825.011739212,0.9336473528473368,2171811.2441750388,0.29661209722513004,0.4737761485500421,0.4423398469359534
56,"2,029",南京龙潭码头,347.4340528615478,1718501.6812003017,821274.1726928395,2.0924823138728237,731925.3842731555,0.40485947072105355,0.42590903010460607,0.8912071128126162
57,"1,880",南通易得港码头,46.60146967409848,2274695.527107196,400461.81678389566,5.680180810683151,400461.81678389566,0.17605073382861747,0.17605073382861747,1.0
58,"1,674",长强钢铁东突堤码头,663.8906215271998,2441491.370809023,534929.5689207771,4.564136126807765,534929.5689207771,0.2190995124195424,0.2190995124195424,1.0
59,"1,360",马鞍山电厂,1380.3331655671986,3703832.534086152,457787.5609670568,8.090723405113854,12545.158428941122,0.0030236037238575396,0.003387074959110265,0.027403886646548473
62,"1,591",上海嘉里粮油工业码头,612.8812765958444,1433468.4848881348,375319.20053032663,3.8193316059040985,197378.74631951549,0.12248830295671814,0.1376931187537887,0.5258956803718515
